customer_id,plan,internet_service,payment_method,usage,payments,support_tickets,months_active,paperless_billing,senior_citizen,churned
1397-XKKWR,One year,DSL,Mailed check,35.3000,264.8000,1,7,0,0,0
3945-GFWQL,Month-to-month,DSL,Electronic check,44.5500,480.6000,3,12,1,0,1
8097-OMULG,One year,DSL,Credit card (automatic),76.7500,4541.9000,1,59,0,0,0
6013-BHCAW,Two year,DSL,Bank transfer (automatic),81.0000,4976.1500,1,61,1,0,0
0401-WDBXM,Two year,Fiber optic,Bank transfer (automatic),105.5500,7542.2500,1,72,1,0,0
3387-PLKUI,Month-to-month,No,Mailed check,18.8000,251.2500,0,13,0,0,0
6096-EGVTU,One year,No,Mailed check,24.9000,1595.5000,0,64,0,0,0
3797-VTIDR,Month-to-month,DSL,Electronic check,23.4500,23.4500,3,1,1,0,1
5081-NWSUP,One year,DSL,Mailed check,64.9000,685.5500,2,10,0,0,0
2580-ATZSQ,One year,DSL,Bank transfer (automatic),61.3500,3874.1000,1,65,0,0,0
8085-MSNLK,Two year,Fiber optic,Mailed check,113.9500,6891.4000,0,62,0,0,0
9691-HKOVS,One year,DSL,Electronic check,90.1500,4916.9500,0,55,1,0,0
9881-VCZEP,Month-to-month,DSL,Electronic check,54.1000,1373.0000,3,25,0,0,0
9526-BIHHD,Month-to-month,DSL,Mailed check,29.7000,29.7000,2,1,0,0,1
8757-TFHHJ,Month-to-month,DSL,Credit card (automatic),49.8000,49.8000,2,1,1,0,0
4523-WXCEF,Month-to-month,Fiber optic,Electronic check,101.1000,6039.9000,3,59,0,0,1
1468-DEFNC,Two year,No,Bank transfer (automatic),24.4000,1548.6500,0,64,1,1,0
5119-KEPFY,Month-to-month,Fiber optic,Bank transfer (automatic),95.0000,3440.2500,3,36,1,0,0
8364-TRMMK,Month-to-month,DSL,Mailed check,50.6500,151.3000,3,3,1,0,1
0916-KNFAJ,Two year,DSL,Mailed check,69.9000,4226.7000,1,61,1,0,0
8319-QBEHW,One year,DSL,Bank transfer (automatic),39.9500,1023.7500,3,26,1,0,0
3063-QFSZL,Month-to-month,DSL,Electronic check,55.4000,55.4000,3,1,1,0,1
8775-LHDJH,Month-to-month,Fiber optic,Electronic check,90.6000,90.6000,3,1,1,1,1
9625-QNLUX,Two year,Fiber optic,Credit card (automatic),103.2500,7074.4000,1,68,1,0,0
3097-NQYSN,Month-to-month,Fiber optic,Mailed check,86.8500,156.3500,3,2,1,1,1
4024-CSNBY,Two year,Fiber optic,Bank transfer (automatic),94.2500,6849.7500,0,72,1,0,0
7110-BDTWG,Two year,DSL,Electronic check,47.0500,3263.6000,1,71,1,0,0
7493-GVFIO,Two year,No,Credit card (automatic),20.5500,1252.8500,0,57,0,0,0
0690-SRQID,Month-to-month,No,Mailed check,19.6500,67.5500,0,4,1,0,0
9605-WGJVW,Month-to-month,Fiber optic,Electronic check,70.2000,70.2000,3,1,1,1,0
9114-DPSIA,Two year,DSL,Credit card (automatic),81.0000,5750.0000,0,72,0,0,0
4700-UBQMV,One year,DSL,Bank transfer (automatic),75.9000,1549.7500,2,21,1,0,0
7711-GQBZC,Two year,No,Bank transfer (automatic),24.7000,1810.5500,0,71,0,0,0
3565-UNOCC,Month-to-month,Fiber optic,Bank transfer (automatic),99.0500,2952.8500,2,29,1,1,1
4627-MIHJH,Two year,Fiber optic,Credit card (automatic),110.2500,7467.5500,0,69,0,1,0
9795-NREXC,Two year,DSL,Credit card (automatic),85.0000,5484.4000,0,64,1,0,0
8573-CGOCC,Month-to-month,No,Credit card (automatic),19.7500,294.9000,0,16,0,0,0
7356-AYNJP,One year,No,Electronic check,23.9000,97.5000,0,4,0,0,0
9249-FXSCK,One year,Fiber optic,Credit card (automatic),111.2500,5916.4500,1,52,1,0,1
5493-SDRDQ,Month-to-month,DSL,Mailed check,55.1000,113.3500,1,2,1,0,1
6286-SUUWT,Month-to-month,No,Mailed check,19.9500,19.9500,0,1,0,0,0
4819-HJPIW,Month-to-month,DSL,Mailed check,25.1500,476.8000,3,18,0,0,0
8654-DHAOW,Month-to-month,DSL,Mailed check,54.1500,101.6500,3,2,0,0,0
5438-QMDDL,Month-to-month,DSL,Mailed check,59.8000,1130.8500,3,19,1,0,0
9812-GHVRI,Month-to-month,Fiber optic,Bank transfer (automatic),83.8500,3532.2500,3,40,0,0,0
5553-AOINX,One year,Fiber optic,Electronic check,104.9000,6891.4500,2,66,1,1,0
1228-ZLNBX,Month-to-month,Fiber optic,Mailed check,75.3000,1570.7000,3,21,0,0,0
4226-KKDON,Month-to-month,DSL,Electronic check,66.6500,520.9500,2,8,1,0,0
3831-YCPUO,Two year,Fiber optic,Credit card (automatic),109.5000,7854.9000,0,72,1,0,0
7445-WMRBW,One year,DSL,Bank transfer (automatic),73.8500,3581.4000,1,48,1,0,0
3308-DGHKL,Two year,No,Bank transfer (automatic),19.3000,1447.9000,0,69,1,0,0
9924-JPRMC,Two year,Fiber optic,Electronic check,118.2000,8547.1500,0,72,1,0,0
0080-EMYVY,One year,DSL,Credit card (automatic),51.4500,727.8500,3,14,0,0,0
6218-KNUBD,Month-to-month,DSL,Electronic check,59.4500,357.6000,3,6,0,0,0
7337-CINUD,Two year,No,Bank transfer (automatic),19.5000,159.3500,0,8,0,0,0
7609-NRNCA,One year,No,Mailed check,19.5500,280.8500,0,17,0,0,0
0623-EJQEG,One year,Fiber optic,Electronic check,93.5500,6069.2500,1,65,0,0,0
7153-CHRBV,One year,DSL,Mailed check,59.3000,3274.3500,0,57,1,0,0
0871-URUWO,Month-to-month,Fiber optic,Credit card (automatic),102.2500,1359.0000,2,13,1,0,1
9190-MFJLN,Month-to-month,Fiber optic,Credit card (automatic),95.9000,1777.9000,2,19,1,1,1
6198-PNNSZ,One year,Fiber optic,Bank transfer (automatic),109.8000,6109.6500,1,56,0,0,0
3317-VLGQT,Month-to-month,Fiber optic,Electronic check,78.1000,1122.4000,3,14,1,0,0
4132-POCZS,Month-to-month,DSL,Electronic check,39.9000,2020.9000,2,52,1,0,0
5614-DNZCE,Two year,DSL,Credit card (automatic),64.9000,3795.4500,0,58,1,0,0
1095-JUDTC,Month-to-month,Fiber optic,Electronic check,95.0500,4504.5500,2,47,1,1,1
3896-RCYYE,Month-to-month,DSL,Credit card (automatic),53.4000,3579.1500,1,67,1,0,0
9638-JIQYA,Month-to-month,DSL,Credit card (automatic),24.9000,49.7000,3,2,1,0,0
3258-SANFR,Month-to-month,DSL,Credit card (automatic),44.7000,276.5000,3,6,0,1,0
3726-TBHQT,Two year,Fiber optic,Bank transfer (automatic),114.0000,8175.9000,0,71,1,0,0
3190-ITQXP,Two year,No,Bank transfer (automatic),20.2500,890.3500,0,46,0,0,0
0870-VEMYL,Month-to-month,DSL,Credit card (automatic),53.8500,259.8000,1,5,0,0,1
4833-QTJNO,Month-to-month,Fiber optic,Bank transfer (automatic),83.8500,5588.8000,2,67,0,1,0
3039-MJSLN,Month-to-month,No,Bank transfer (automatic),20.2000,50.6000,0,3,0,0,0
0178-CIIKR,Month-to-month,No,Mailed check,19.9500,58.0000,0,3,0,0,0
5385-SUIRI,Month-to-month,Fiber optic,Electronic check,104.2000,5568.3500,1,52,1,1,1
3982-XWFZQ,Month-to-month,DSL,Electronic check,50.2500,2203.6500,3,42,1,0,1
5774-QPLTF,One year,No,Mailed check,20.3500,938.9500,0,50,1,0,0
2322-VCZHZ,Month-to-month,Fiber optic,Electronic check,90.0000,2024.1000,2,23,1,1,0
5010-IPEAQ,Two year,DSL,Credit card (automatic),54.2000,3623.9500,0,67,0,0,0
4009-ALQFH,Month-to-month,Fiber optic,Electronic check,99.5000,2369.0500,2,25,1,0,1
6383-ZTSIW,One year,Fiber optic,Mailed check,99.1000,3877.9500,2,39,0,1,0
8990-YOZLV,Two year,DSL,Mailed check,66.9000,4577.9000,1,69,1,0,0
3069-SSVSN,One year,DSL,Mailed check,25.8500,25.8500,3,1,0,0,0
5222-IMUKT,Month-to-month,Fiber optic,Electronic check,91.0500,2871.5000,3,32,0,0,0
3627-FCRDW,Month-to-month,Fiber optic,Electronic check,71.0000,672.5500,3,9,0,0,1
7562-GSUHK,Month-to-month,Fiber optic,Credit card (automatic),93.2000,1573.7000,2,16,1,0,1
6685-XSHHU,Two year,No,Bank transfer (automatic),20.9500,1270.5500,0,60,1,0,0
8901-UPRHR,Two year,Fiber optic,Bank transfer (automatic),109.2000,7711.4500,1,72,1,0,0
4903-UYAVB,Month-to-month,No,Mailed check,19.3500,126.0500,0,5,0,0,1
0118-JPNOY,Month-to-month,Fiber optic,Credit card (automatic),85.8000,2193.6500,2,26,1,1,0
6776-TLWOI,Month-to-month,No,Mailed check,19.8500,64.5500,0,3,0,0,1
3845-FXCYS,Month-to-month,No,Electronic check,19.6500,31.2000,0,2,1,0,0
5857-XRECV,One year,No,Bank transfer (automatic),20.5000,38.2500,0,2,0,0,0
0725-CXOTM,One year,DSL,Credit card (automatic),89.6500,3348.1000,0,36,1,0,0
4343-EJVQB,Month-to-month,Fiber optic,Mailed check,74.3500,533.6000,2,7,0,0,0
9000-PLFUZ,Two year,DSL,Credit card (automatic),49.4500,2907.5500,3,60,1,1,0
3427-GGZZI,Month-to-month,Fiber optic,Electronic check,89.1000,1620.8000,3,19,1,0,0
7779-ORAEL,Two year,DSL,Credit card (automatic),75.1500,3480.3500,0,45,0,1,0
0644-OQMDK,Month-to-month,Fiber optic,Electronic check,70.6500,293.8500,3,4,1,1,0
4077-CROMM,Month-to-month,Fiber optic,Electronic check,104.2000,3243.4500,1,31,1,0,1
3154-CFSZG,Month-to-month,Fiber optic,Electronic check,90.0500,4137.2000,1,47,0,0,0
2868-MZAGQ,Month-to-month,Fiber optic,Electronic check,79.2500,79.2500,3,1,1,0,1
4847-QNOKA,Month-to-month,DSL,Bank transfer (automatic),44.9000,44.9000,3,1,1,0,1
2220-IAHLS,Month-to-month,No,Credit card (automatic),19.4000,19.4000,0,1,0,0,0
1658-XUHBX,Month-to-month,Fiber optic,Credit card (automatic),88.7500,5348.6500,2,59,1,1,0
6379-RXJRQ,Month-to-month,Fiber optic,Electronic check,70.1000,659.6500,3,10,1,0,1
2378-HTWFW,Month-to-month,Fiber optic,Credit card (automatic),91.0000,3180.5000,2,35,0,1,0
8650-RHRKE,Month-to-month,DSL,Electronic check,29.6500,118.5000,2,4,1,0,1
4377-VDHYI,One year,Fiber optic,Electronic check,90.8000,3023.8500,2,32,1,0,0
0475-RIJEP,Month-to-month,Fiber optic,Electronic check,77.8500,3365.8500,3,43,1,0,1
1260-TTRXI,Month-to-month,DSL,Electronic check,54.3000,195.3000,3,4,0,0,1
3719-TDVQB,Two year,No,Mailed check,18.9500,1031.1000,0,54,1,1,0
6328-ZPBGN,Month-to-month,Fiber optic,Bank transfer (automatic),95.1500,997.6500,3,11,1,1,1
0201-MIBOL,Two year,Fiber optic,Bank transfer (automatic),102.4000,6471.8500,2,66,1,1,0
4937-QPZPO,One year,Fiber optic,Electronic check,99.9000,6241.3500,2,61,1,0,0
2925-VDZHY,Two year,DSL,Credit card (automatic),88.7000,6501.3500,0,72,0,0,0
6981-TDRFT,One year,DSL,Electronic check,54.3000,2317.1000,1,44,1,0,0
3413-CSSTH,Month-to-month,DSL,Bank transfer (automatic),55.7000,2237.5500,2,41,1,0,0
8033-VCZGH,One year,Fiber optic,Electronic check,103.9500,5231.3000,1,50,1,0,0
4789-KWMXN,One year,Fiber optic,Credit card (automatic),110.8500,5275.8000,0,47,1,0,1
0224-NIJLP,Two year,No,Mailed check,20.1500,165.5000,0,8,0,0,0
7542-CYDDM,Month-to-month,No,Mailed check,20.0500,358.5000,0,18,0,0,0
4718-WXBGI,Two year,DSL,Credit card (automatic),91.9500,6614.9000,0,72,1,0,0
2867-UIMSS,Month-to-month,Fiber optic,Electronic check,80.5000,80.5000,3,1,0,0,1
8495-PRWFH,Month-to-month,DSL,Electronic check,55.6500,2421.7500,2,42,0,1,0
0439-IFYUN,Month-to-month,Fiber optic,Electronic check,74.7000,1294.6000,3,18,1,1,0
5716-LIBJC,One year,Fiber optic,Credit card (automatic),104.1500,1299.1000,2,13,1,0,0
2868-LLSKM,One year,Fiber optic,Bank transfer (automatic),83.6500,5733.4000,2,68,1,0,0
8111-RKSPX,Month-to-month,Fiber optic,Bank transfer (automatic),72.2000,305.5500,3,4,1,0,1
2988-QRAJY,Two year,Fiber optic,Credit card (automatic),110.0500,7430.7500,1,69,1,0,0
1585-MQSSU,Month-to-month,DSL,Mailed check,51.5000,900.5000,2,17,0,0,1
0071-NDAFP,Two year,No,Credit card (automatic),25.5000,630.6000,0,25,0,0,0
2856-NNASM,Month-to-month,Fiber optic,Mailed check,89.5500,3856.7500,3,43,1,1,1
7328-ZJAJO,Two year,No,Credit card (automatic),19.5000,1222.6500,0,59,0,0,0
6458-CYIDZ,Month-to-month,Fiber optic,Electronic check,80.7000,374.8000,2,5,0,1,0
8559-CIZFV,One year,DSL,Mailed check,77.5000,1625.0000,1,21,0,0,1
1090-PYKCI,One year,Fiber optic,Credit card (automatic),105.1000,7234.8000,0,69,1,0,0
3058-WQDRE,Month-to-month,DSL,Bank transfer (automatic),25.1500,331.8500,3,13,1,0,0
7547-EKNFS,Month-to-month,Fiber optic,Bank transfer (automatic),95.2500,3959.3500,2,42,1,0,1
2279-AXJJK,Month-to-month,Fiber optic,Credit card (automatic),95.6500,5088.4000,2,52,1,0,0
6769-DYBQN,Month-to-month,Fiber optic,Electronic check,85.0000,3969.4000,2,46,0,1,1
0909-SELIE,Two year,DSL,Bank transfer (automatic),80.8000,4860.8500,0,61,1,0,0
3417-TSCIC,One year,DSL,Mailed check,24.8500,788.0500,3,29,1,0,0
1042-HFUCW,One year,DSL,Credit card (automatic),54.7500,1266.3500,2,25,1,0,0
4439-JMPMT,Month-to-month,Fiber optic,Electronic check,85.7500,470.9500,2,5,1,0,1
6537-OTKMY,One year,DSL,Electronic check,50.7500,688.2000,2,15,0,0,0
8999-EXMNO,Two year,No,Mailed check,20.1500,387.7000,0,19,0,0,0
6725-TPKJO,Two year,No,Mailed check,20.0500,845.2500,0,44,0,0,0
2446-BEGGB,Month-to-month,Fiber optic,Electronic check,98.2500,560.6000,3,6,1,1,1
7162-WPHPM,Two year,DSL,Credit card (automatic),71.6000,4230.2500,0,58,0,0,0
1599-MMYRQ,One year,Fiber optic,Credit card (automatic),81.4500,4983.0500,2,62,1,0,0
8821-KVZKQ,One year,DSL,Bank transfer (automatic),58.4000,4113.1500,1,70,1,0,0
1496-GGSUK,Month-to-month,DSL,Mailed check,25.7000,25.7000,3,1,1,1,1
6434-TTGJP,Two year,DSL,Credit card (automatic),53.7000,521.0000,0,10,0,0,0
0042-JVWOJ,One year,No,Bank transfer (automatic),19.6000,471.8500,0,26,1,0,0
0130-SXOUN,Month-to-month,Fiber optic,Credit card (automatic),89.4000,5976.9000,3,66,0,0,0
2575-GFSOE,Month-to-month,Fiber optic,Electronic check,69.0000,506.9000,3,7,1,0,1
2330-PQGDQ,One year,Fiber optic,Bank transfer (automatic),84.2000,4299.7500,2,51,0,0,0
1452-UZOSF,Two year,Fiber optic,Credit card (automatic),106.1000,7548.6000,0,72,1,0,0
2097-YVPKN,Two year,No,Mailed check,25.7500,1654.7500,0,65,0,0,0
2842-JTCCU,Month-to-month,DSL,Bank transfer (automatic),46.0500,80.3500,3,2,0,0,1
8597-CTXVJ,One year,DSL,Bank transfer (automatic),64.9500,4551.5000,1,70,0,0,0
6631-HMANX,Two year,DSL,Credit card (automatic),85.4500,6227.5000,1,72,1,0,0
9962-BFPDU,Month-to-month,No,Mailed check,20.0500,20.0500,0,1,0,0,0
3296-SILRA,Month-to-month,Fiber optic,Mailed check,76.4000,76.4000,3,1,1,1,1
9681-OXGVC,Month-to-month,Fiber optic,Electronic check,100.5000,514.0000,2,5,1,0,1
6394-HHHZM,Month-to-month,No,Mailed check,20.7000,57.5000,0,3,0,0,0
5995-LFTLE,Two year,No,Credit card (automatic),25.3000,1474.3500,0,58,1,0,0
5180-UCIIQ,Month-to-month,DSL,Mailed check,40.0500,880.2000,2,22,0,1,1
1932-UEDCX,Month-to-month,Fiber optic,Bank transfer (automatic),100.6000,3270.2500,3,33,1,1,0
7153-OANIO,Month-to-month,Fiber optic,Electronic check,69.9500,69.9500,3,1,0,0,1
5188-HGMLP,Month-to-month,Fiber optic,Bank transfer (automatic),74.0000,3919.1500,3,54,0,1,0
0665-XHDJU,Two year,Fiber optic,Electronic check,99.4000,7285.7000,3,72,1,0,0
6521-YYTYI,Month-to-month,Fiber optic,Electronic check,93.3000,93.3000,3,1,1,0,1
8878-HMWBV,Month-to-month,DSL,Electronic check,49.1500,169.0500,2,3,1,0,1
8265-HKSOW,Two year,Fiber optic,Credit card (automatic),107.4500,7658.3000,0,72,0,0,0
3544-FBCAS,Two year,DSL,Credit card (automatic),83.6000,5959.3000,1,72,1,0,0
5331-RGMTT,Month-to-month,Fiber optic,Credit card (automatic),99.0500,5295.7000,2,54,1,1,0
4759-PXTAN,One year,DSL,Electronic check,80.1000,4693.2000,2,59,1,0,0
7054-DMVAS,Two year,DSL,Bank transfer (automatic),65.3000,3512.9000,2,54,1,0,0
3428-MMGUB,Two year,Fiber optic,Electronic check,89.5500,5231.2000,2,60,1,0,0
6549-BTYPG,Two year,DSL,Credit card (automatic),60.8000,3603.4500,1,60,0,0,0
7823-JSOAG,Month-to-month,Fiber optic,Electronic check,74.5000,217.4500,3,3,0,0,0
3705-RHRFR,Two year,Fiber optic,Bank transfer (automatic),99.1500,6875.3500,2,69,0,0,0
9374-YOLBJ,Month-to-month,No,Electronic check,19.2500,19.2500,0,1,0,0,0
9074-KGVOX,Month-to-month,DSL,Credit card (automatic),39.4500,2021.3500,2,50,1,0,0
6128-DAFVY,Month-to-month,DSL,Credit card (automatic),44.8500,2564.9500,3,56,1,0,0
9933-QRGTX,Two year,Fiber optic,Electronic check,97.2000,5611.7500,1,60,1,0,0
4476-OSWTN,One year,Fiber optic,Mailed check,110.5500,7610.1000,0,69,1,1,0
3751-KTZEL,Month-to-month,DSL,Mailed check,35.0500,35.0500,3,1,0,0,1
1977-STDKI,Month-to-month,Fiber optic,Electronic check,73.0000,73.0000,3,1,1,1,1
5066-GFJMM,Month-to-month,No,Mailed check,19.9000,45.7500,0,3,1,0,0
2661-GKBTK,Two year,DSL,Bank transfer (automatic),76.9500,4543.9500,2,60,0,0,0
0458-HEUZG,Two year,DSL,Mailed check,35.4000,450.4000,1,13,0,0,0
7268-WNTCP,Two year,No,Bank transfer (automatic),20.4500,1297.3500,0,62,0,0,0
0824-VWDPO,One year,Fiber optic,Bank transfer (automatic),96.7500,4442.7500,2,45,0,0,0
8409-WQJUX,One year,DSL,Electronic check,54.2000,1423.1500,1,25,0,0,0
2578-JQPHZ,Two year,Fiber optic,Bank transfer (automatic),100.1000,4378.3500,1,44,0,0,0
3278-FSIXX,Month-to-month,DSL,Mailed check,45.2500,74.2000,3,2,1,0,0
5813-UECBU,Month-to-month,Fiber optic,Credit card (automatic),83.8500,2716.3000,2,33,1,1,1
0328-GRPMV,Month-to-month,Fiber optic,Electronic check,70.1000,70.1000,3,1,1,0,1
9746-UGFAC,One year,No,Bank transfer (automatic),20.8500,450.6500,0,22,0,0,0
2946-KIQSP,Month-to-month,DSL,Mailed check,33.4500,1175.8500,1,35,1,0,0
0625-AFOHS,Two year,No,Mailed check,20.2000,558.8000,0,29,0,0,0
6726-WEXXK,One year,Fiber optic,Electronic check,85.9000,2220.1000,1,27,1,1,0
4636-OLWOE,One year,DSL,Electronic check,61.0000,3283.0500,1,54,1,0,0
4342-HENTK,Month-to-month,Fiber optic,Electronic check,70.6500,142.3500,3,2,1,1,1
4685-ERGHK,One year,Fiber optic,Electronic check,86.9000,4939.2500,3,57,1,0,0
0885-HMGPY,Two year,DSL,Bank transfer (automatic),69.4000,4237.5000,0,62,0,0,0
5003-OKNNK,One year,No,Credit card (automatic),20.3500,335.9500,0,15,0,0,0
4195-SMMNX,Month-to-month,No,Mailed check,20.3500,33.2000,0,2,0,0,1
7208-PSIHR,Two year,Fiber optic,Bank transfer (automatic),104.3000,7188.5000,1,70,1,0,0
4012-ZTHBR,Month-to-month,DSL,Electronic check,44.9500,926.2500,3,21,1,0,0
0489-WMEMG,One year,DSL,Electronic check,49.4500,1119.3500,2,23,1,0,0
7435-ZNUYY,One year,No,Mailed check,20.6000,116.6000,0,6,0,0,0
1354-YZFNB,Two year,No,Credit card (automatic),19.5500,68.8000,0,4,0,0,0
6956-SMUCM,Month-to-month,Fiber optic,Credit card (automatic),99.0000,287.4000,1,3,1,0,1
2985-FMWYF,Month-to-month,Fiber optic,Electronic check,93.5000,2341.5500,3,23,1,0,0
2812-ENYMO,One year,DSL,Credit card (automatic),54.5500,1362.8500,1,26,0,0,0
2717-HVIZY,Month-to-month,No,Mailed check,20.0500,163.6000,0,8,0,0,0
3223-WZWJM,Month-to-month,Fiber optic,Electronic check,83.9500,2254.2000,3,26,1,0,1
3422-GALYP,Month-to-month,Fiber optic,Electronic check,79.4500,145.1500,3,2,1,0,0
9053-JZFKV,Two year,Fiber optic,Credit card (automatic),116.2000,7752.3000,0,67,0,0,1
2530-ENDWQ,Two year,Fiber optic,Bank transfer (automatic),93.7000,6585.3500,3,71,1,0,1
2890-WFBHU,One year,DSL,Credit card (automatic),79.8500,4786.1000,0,59,0,0,0
0327-WFZSY,One year,Fiber optic,Electronic check,100.0000,3835.5500,2,39,0,0,0
7977-HXJKU,Two year,No,Mailed check,19.6000,397.0000,0,21,0,0,0
6615-ZGEDR,Month-to-month,No,Mailed check,19.7000,19.7000,0,1,0,0,1
7033-CLAMM,Two year,No,Bank transfer (automatic),20.2000,1027.2500,0,48,0,0,0
4023-RTIQM,One year,DSL,Credit card (automatic),50.4000,1580.1000,1,31,1,1,0
0864-FVJNJ,One year,Fiber optic,Electronic check,113.3500,7222.7500,0,64,0,0,0
7356-IWLFW,Month-to-month,Fiber optic,Bank transfer (automatic),80.0000,3769.7000,3,46,1,0,0
9541-PWTWO,Two year,DSL,Bank transfer (automatic),80.9500,4233.9500,1,52,1,0,0
3967-VQOGC,Two year,No,Mailed check,24.9000,1680.2500,0,67,1,0,0
7872-RDDLZ,Month-to-month,DSL,Electronic check,54.9000,3725.5000,3,67,0,1,0
9250-WYPLL,Month-to-month,Fiber optic,Electronic check,75.5500,413.6500,3,5,0,0,1
6308-CQRBU,Two year,Fiber optic,Electronic check,109.2500,7707.7000,1,71,0,0,0
2754-XBHTB,Month-to-month,Fiber optic,Bank transfer (automatic),77.6500,714.1500,3,9,1,0,1
1597-LHYNC,Month-to-month,Fiber optic,Electronic check,95.0000,2497.2000,2,26,1,1,1
0186-CAERR,One year,Fiber optic,Bank transfer (automatic),116.3000,8309.5500,0,71,1,0,0
3043-SUDUA,Month-to-month,No,Bank transfer (automatic),19.9000,601.5500,0,32,0,0,0
5442-BHQNG,Month-to-month,Fiber optic,Electronic check,70.3500,139.2500,3,2,0,0,0
2169-RRLFW,Two year,No,Credit card (automatic),25.6000,1888.2500,0,71,0,0,0
5872-OEQNH,One year,DSL,Electronic check,44.4500,2773.9000,1,60,1,0,0
3162-KKZXO,One year,Fiber optic,Electronic check,100.1500,5409.7500,2,55,1,1,0
7055-VKGDA,One year,Fiber optic,Credit card (automatic),105.4000,5643.4000,1,54,1,0,1
0754-UKWQP,Month-to-month,Fiber optic,Electronic check,95.8500,197.7000,2,2,1,0,1
8873-GLDMH,Month-to-month,Fiber optic,Mailed check,73.8500,401.3000,3,6,1,0,0
5696-JVVQY,Two year,DSL,Credit card (automatic),70.1000,3238.4000,1,48,1,0,0
8946-BFWSG,Two year,No,Mailed check,25.2500,1573.0500,0,63,0,0,0
7493-TPUWZ,Month-to-month,Fiber optic,Electronic check,79.1500,79.1500,3,1,1,0,1
0547-HURJB,Month-to-month,No,Credit card (automatic),21.0500,235.8000,0,12,0,0,0
8904-OPDCK,Month-to-month,DSL,Bank transfer (automatic),24.9500,1364.7500,3,54,1,1,0
8845-LWKGE,One year,DSL,Electronic check,64.5000,1985.1500,1,30,1,0,0
1577-HKTFG,Month-to-month,No,Bank transfer (automatic),19.6500,655.8500,0,30,0,0,1
8752-STIVR,Month-to-month,Fiber optic,Electronic check,79.0000,303.1500,3,4,1,0,1
0691-NIKRI,One year,Fiber optic,Credit card (automatic),105.9500,4335.2000,1,40,1,0,0
5022-JNQEQ,Month-to-month,Fiber optic,Electronic check,75.8500,647.5000,2,9,1,0,0
4558-FANTW,Month-to-month,Fiber optic,Electronic check,91.8500,1574.4500,1,17,0,0,1
3249-VHRIP,Two year,DSL,Credit card (automatic),43.6000,2748.7000,2,62,1,0,0
3736-BLEPA,One year,Fiber optic,Bank transfer (automatic),91.2500,2483.6500,2,28,1,0,0
4701-LKOZD,Two year,DSL,Credit card (automatic),89.7500,6367.2000,0,70,0,0,0
6603-QWSPR,Two year,Fiber optic,Bank transfer (automatic),104.4000,4904.2000,1,46,1,0,0
9921-QFQUL,Month-to-month,Fiber optic,Mailed check,90.1500,2044.9500,2,23,0,0,0
1929-ZCBHE,One year,DSL,Electronic check,40.3000,1794.8000,0,47,0,0,0
4378-MYPGO,Two year,Fiber optic,Bank transfer (automatic),105.2500,7173.1500,1,68,1,0,0
8651-ENBZX,One year,Fiber optic,Electronic check,106.0000,6441.4000,1,60,1,1,1
4129-LYCOI,Two year,Fiber optic,Electronic check,104.0000,7039.0500,2,67,1,0,0
7798-JVXYM,Month-to-month,DSL,Electronic check,69.6500,921.4000,2,14,1,0,0
8647-SDTWQ,Month-to-month,Fiber optic,Electronic check,74.3000,4018.3500,3,57,1,0,0
2696-ECXKC,One year,Fiber optic,Mailed check,100.9000,5448.6000,2,55,0,0,0
2081-KJSQF,Month-to-month,No,Mailed check,20.2500,20.2500,0,1,1,0,0
7623-TRNQN,Month-to-month,DSL,Mailed check,49.9000,49.9000,2,1,1,0,1
3323-CPBWR,Month-to-month,Fiber optic,Credit card (automatic),96.9000,2085.4500,1,23,1,0,0
9330-IJWIO,Month-to-month,Fiber optic,Electronic check,100.3500,1358.8500,2,13,1,0,1
3384-CTMSF,Month-to-month,Fiber optic,Electronic check,104.1000,5135.1500,2,47,1,0,0
0902-RFHOF,One year,No,Mailed check,20.1000,730.1000,0,38,0,0,0
9286-DOJGF,Month-to-month,Fiber optic,Bank transfer (automatic),74.9500,2869.8500,3,38,1,1,1
6048-QBXKL,Month-to-month,DSL,Credit card (automatic),56.5500,118.2500,3,2,1,1,0
9661-MHUMO,Month-to-month,DSL,Credit card (automatic),49.2500,49.2500,2,1,1,1,1
7718-RXDGG,Month-to-month,Fiber optic,Bank transfer (automatic),68.6000,1108.6000,3,15,1,0,0
1025-FALIX,Month-to-month,Fiber optic,Credit card (automatic),69.0500,1815.6500,3,26,1,0,0
3451-VAWLI,Two year,No,Credit card (automatic),19.7000,730.4000,0,35,0,0,0
3407-QGWLG,Month-to-month,No,Mailed check,20.0500,75.4500,0,3,1,0,0
1842-EZJMK,Month-to-month,Fiber optic,Electronic check,103.7000,5071.0500,2,50,0,0,1
2347-WKKAE,Month-to-month,Fiber optic,Electronic check,94.4000,4014.6000,1,42,1,0,0
8735-DCXNF,Month-to-month,DSL,Credit card (automatic),54.9500,568.8500,1,10,1,0,0
3214-IYUUQ,One year,Fiber optic,Bank transfer (automatic),93.7000,5860.7000,1,61,0,0,0
1936-UAFEH,Two year,Fiber optic,Credit card (automatic),110.2500,7279.3500,1,68,0,0,0
3587-PMCOY,One year,Fiber optic,Electronic check,98.9000,1064.9500,1,10,1,0,0
8079-XRJRS,One year,Fiber optic,Electronic check,89.7500,5769.6000,1,65,0,0,1
1027-LKKQQ,Two year,DSL,Bank transfer (automatic),80.4500,5886.8500,0,72,1,0,0
